buyer_id,company_name,target_hub_match,industry_category,city,state_name,postal_code,registered_address,ein_code,website,crawled_status,scraped_emails,scraped_phones,website_title,meta_description
7e523a34-102d-458e-a27a-72e4a247b799,Kay Bee Fruits Inc,All-India (Agri & Food Processing),Agricultural or Allied Products,Dover,Delaware,19904,"160, Greentree drive Suite 101",82-0882970,https://kaybeemangoes.com/,success,contact@kaybeeexports.com,"6156081708, 19137529079, 9122415789",KayBee Mangoes | Best Premium Imported Alphonso Mangoes in U.S.,
7fefe5c7-ca35-457e-bbf2-ffd3c339a531,DeeBeCon Inc,General Trade,Information Technology (IT & ITES) Services,Nashua,New Hampshire,03062,"1 Tara Blvd, STE LL7",,https://www.deebecon.com,success,"jobs@deebecon.com, sales@deebecon.com, resumes@deebecon.com","16928999999, 603-891-1200, 603-891-1452",DeeBeCon - Information Technology Solutions,
8225b4d6-dc01-4020-b769-5d3340114e7d,ENCHANTED TEAS LLC,All-India (Agri & Food Processing),Food Products,Lynnwood,Washington,98036,18814 75th Ave W,99-1800327,https://www.enchanted-teas.com,success,"intl-segmenter@11.7.10, info@enchanted-teas.com","2873559821, 4704911951, 841463.4911",Enchanted Teas LLC | Premium tea blends,"Discover Enchanted Teas, a premium tea brand offering handcrafted, organic blends designed for wellness and relaxation. From rare butterfly pea flowers to seasonal holiday teas, our curated collection"
83ae91d1-5d4b-427d-bf7b-a0f97b7e760d,PHYSICIAN CARE TEAM LLC,Ahmedabad (Pharma & Medical),"Healthcare Services including services by nurses, physiotherapist and paramedical personnel",Windermere,Florida,34786,9927 GRIFFIN COURT,39-4062088,https://www.physicianscareteam.com,success,,,Physicians Care Team,Physician Care Team official website
83c87675-47db-404a-9eac-92c59f3f75fe,Provise Garrety Global LLC,General Trade,"Accounting, Bookkeeping and Consultancy Services",Baton Rouge,Louisiana,70816,11816 Sunray Avenu,41-2866641,https://www.provisegarrety.com,success,info@provisegarrety.com,(225) 330-3983,Provise Garrety Global | Nationwide CPA Services,"CPA-led accounting, tax planning, audit, and business consulting for businesses across the United States. Based in Baton Rouge, LA."
842178d3-3961-4ccb-8d40-1374e803a591,OMERA WELLNESS LLC,All-India (Agri & Food Processing),Agricultural or Allied Products,Dover,Delaware,19901,8 THE GREEN STE A,42-4652551,https://omerawellness.com/,success,,,omerawellness.com,
849299f9-5fc4-433b-8a49-c47f4d1ec5f2,Global Natural Resources,General Trade,Wholesale Trade Services,Lincolnshire,Illinois,600692107,"Linclolnshire, IL",,https://globalnaturalresources.co/,failed,,,,
86944d63-f5e4-47bf-949c-cae36687ee4b,Sri Medha Global Traders,All-India (Agri & Food Processing),Food Products,Atlanta,Georgia,30350,8735 Dunwoody Pl,33-5021352,https://srimedhaglobaltraders.com/,success,info@indiantypefoundry.com,"6579712652, 3489759000, 6666666666",Sri Medha Global Traders,
89bfb5dd-5da7-4ed3-b681-2cc0b4e7d10d,YOOKTI INC,General Trade,Advertising Services,Frisco,Texas,15071,15071 Rollover Pass Ln,41-3678406,https://yookti.com/,success,,"228.408.5608, 816.895.4217, 2026050515",AI-Powered Global Digital Marketing Agency | Yookti,"Yookti, a Team Pumpkin venture, is a global digital marketing agency blending AI-powered solutions with technology-driven strategies to drive real growth."
8b8a3f48-6d07-44c3-87c2-d001ebbe9820,SURINENI LLC,General Trade,General Trading,Memphis,Tennessee,38017,1775 FERNHALL COVE,,,not_crawled,,,,
8b998072-c22a-42a6-8e88-efc53c0409d8,OSR SALES LLC,General Trade,Wholesale Trade Services,Edison,New Jersey,08837,125 NEWFIELD AVENUE UNIT C,47-3971171,https://osrsales.us,success,,"17597550595, 17597552435, 7496969728",OSR – OVERSEAS RESOURCES,
8bfc233f-d7d2-4e56-862d-a9c6a6ad17aa,TechEra Engineering (USA) Inc.,Kanchipuram & Pune (Auto & Engineering),Engineering Products,Atlanta,Georgia,30328,"6065 Roswell Road, Suite 700-125",39-3622321,https://techera-us.com,success,info@techera-us.com,"+1 943 241-8044, 17137684005, 17033303599",Techera,
8d6d4c61-9f5c-4484-8e92-688ba06b88b1,Diamour Inc.,Surat & Mumbai (Gems & Jewelry),Gems and Jewellery Products,New York,New York,10036,36 west 44th street,68-0521641,https://www.diamour.us,success,wght@100..900,6157346053,Diamour,
8dafcc72-a04b-48ed-a8d9-9118aee70288,Soul Lumos LLC,Ahmedabad (Pharma & Medical),"Healthcare Services including services by nurses, physiotherapist and paramedical personnel",98059,Washington,98059,"13398 Newcastle Commons Drive, Apt 634",99-3633890,,not_crawled,,,,
8e03ad0b-0de1-49f0-8932-fe801ee36914,Sumvid Solutions LLC,General Trade,Information Technology (IT & ITES) Services,Frisco,Texas,75035,14752 Holly Tree Ln,87-1252718,https://sumvid.ai,success,cc@sumvid.ai,,"Sumvid Solutions - AI-First Software, Data & Mobile Development","Sumvid Solutions - AI-first software development, data engineering, ML/AI solutions, and Android apps for all form factors. Remote team delivering 10X solutions."
9211fdb8-2b36-4c08-990b-fac671ba4e11,Empire Circuits LLC,Gautam Buddha Nagar / Noida (Electronics),Electronic Products,Piscataway,New Jersey,08854,"PISCATAWAY, NJ 08854",87-2720359,https://Www.empirecircuits.com,success,-sales@empirecircuits.com-,"267-421-8165, 17134969778",Empire Circuits – Express Solutions!,
93295349-3105-477e-89b7-76a0ff0f81ca,iMETAL L.L.C.,Kanchipuram & Pune (Auto & Engineering),Metal & Articles of Metal,Avenel,New Jersey,07001,3721 S VILLAGE DR,93-2807639,https://imetalllc.com/,success,contact@imetalllc.com,+1-848-229-1170,iMETAL | International Scrap Supply Chain Partner,U.S.-based scrap supplier exporting ferrous and non-ferrous materials from the Americas to Asia's leading recyclers.
99b6cda8-70c3-4f56-93e3-114a4f62c325,METHODIC LLC,General Trade,Education Services,Ashburn,Virginia,20148,43003 Rosemount Woods Ter,,https://themethodic.com/,success,"filler@godaddy.com, eben@eyebytes.com","2824299059, (703) 884-1330, 6714367155","The Methodic - Salesforce Partner, Salesforce Consulting","With over 15 years of experience architecting solutions, Methodic is a Salesforce partner that helps clients get best value out of their Salesforce investment."
9b3ee3f3-027f-42a5-b10d-aac8628392e9,KRIS International LLC,General Trade,Others (Goods),Tracy,California,95377,6822 Seraphina Drive,83-4476209,https://www.jdneelhealthcare.com,success,info@jdneelhealthcare.com,"+1-408-816-9750, (408)816-9750, (408) 816-9750",JD Neel Healthcare | Premium Medical Packaging Solutions,"Premium healthcare packaging solutions for pharmacies. Medical-grade vials, bottles, and containers with FDA compliance and same-day shipping across the Bay Area."
9bc9b517-9724-404f-9a31-de04c7a7dfbc,Virya LLC,All-India (Agri & Food Processing),Agricultural or Allied Products,Kirkland,Washington,98033,"12023, NE, 100th place",92-3690326,https://www.naturesflavorz.com,success,"intl-segmenter@11.7.10, lodash@4.17.23, core-js-bundle@3.2.1","2147483647, 3372578893, 4802491739",Our Indian Mangoes | Natures Flavorz,
9be8bd5a-5355-4df3-8f90-b8ba6d7bd161,BigWin,All-India (Agri & Food Processing),Food Products,Holly Springs,North Carolina,27540,7133 rex rd,88-0944496,,not_crawled,,,,
9cf76e38-d391-4495-a7dc-4d7a05a532d0,SRKLLC,All-India (Agri & Food Processing),Food Products,Maple Valley,Washington,98038,23603 228th Place Southeast,,,not_crawled,,,,
9df929db-a1ce-47d8-b35f-a63fca76de88,Krishil Corporation,General Trade,General Trading,Coppell,Texas,75019,416 Beacon Hill Drive,82-4276902,,not_crawled,,,,
9e111604-e06f-4818-b79e-44599f50e1ce,POLYMER BAZAAR US,Bharuch & Jamnagar (Chemicals & Energy),Chemicals or Allied Products,Houston,Texas,77063,8820 Westheimer Rd,42-2744267,https://www.polymerbazaar.com,success,,,POLYMER BAZAAR - Latest Polymer & Petrochemical News and Prices | 20+ Years Trusted,"Trusted 20+ years - Global polymer price intelligence, market trends, and bazaar insights for PP, HDPE, LDPE, LLDPE, PVC, PET, PS, EPS. Real-time pricing, crude oil data, feedstock offers, and market "
a0fd49a7-bd56-4932-9bc2-c24651b72959,Law Office of Libby Babu Varghese,General Trade,Legal Services,New York City,New York,10006,"75 West Street, #6D",41-3143497,https://lbvpatents.com,success,,2218410610,Home - lbvpatents,
a1cd305a-e80a-4e2c-a5e3-a438823ef30d,DRUNK DESI IMPORTS LLC,General Trade,Wholesale Trade Services,Princeton,New Jersey,08542,300 WITHERSPOON ST STE 201,99-4010206,https://Pitaraco.com,success,wght@12..96,"14448904753, 15784492621, 5103983231",Pitara Co.,"Indian coffee grown by smallholders, paid at least 1.2X the market wage. Single-Origin Arabica, Robusta-Arabica blends, and traditional South Indian filter coffee (kaapi) available for order."
a285a9be-d05f-47f1-a8f9-8cbe2f80ab3a,Honorex Technologies LLC,General Trade,Consultancy Services,Maple Valley,Washington,98038,27206 212 AVE SE,92-2076289,https://www.honorextechnologies.com,success,info@honorextechnologies.com,"15399437556, 5858417929, 3689916004",Honorex Technologies - Index,
a365c059-ee90-49d5-9192-32887c896cfe,AR4 Agro International LLC,All-India (Agri & Food Processing),Food Products,Sheridan,Wyoming,82801,30 N Gould St Ste R,36-5011740,https://www.ar4mangoes.com,success,intl-segmenter@11.7.10,"755-5339974, 3314258766, 9288338191",AR4 Mangoes | Buy Indian Mangoes Online,"Get farm-fresh Indian mangoes online from AR4 – chemical-free, home delivered in USA. Banginapalli, Himayat & more!"
a52b01ad-d888-480e-b0ab-6657abec53d5,ONE ASSET MANAGEMENT LLC,General Trade,Real Estate Services,Greenwich,Connecticut,06870,45 Old Kings Hwy,47-5229110,https://Oneassetm.com,success,,,"One Asset Management LLC â Stamford, CT",
a9c83ccd-4c66-46a6-a407-331d3be05dff,Rootsie Pure LLC,All-India (Agri & Food Processing),Food Products,City of Sammamish,Washington,98075,27720 SE 30th St,42-2977594,,not_crawled,,,,
aa9de1f6-fc88-429f-82a2-c7bd5ae7a359,NORTHSTAR HOLDING LLC,General Trade,Handicrafts,Pewaukee,Wisconsin,53072,"N46W22987 CHARLOTTE WAY PEWAUKEE, WI 53072",93-2758116,,not_crawled,,,,
acb88df0-436f-4b49-8346-695b1425edc7,Aero Science International LLC,General Trade,Education Services,Martinez,Michigan,30907,Aero Science International LLC,83-2233784,https://airAGS.com,failed,,,,
ae3575b7-4500-4839-9cfe-710d1ccc9f07,OATSY LLC,All-India (Agri & Food Processing),Food Products,Bend,Washington,98045,985 SW 11TH PL,33-4683062,https://oatsy.com,success,"your@email.com, hello@oatsy.com",6463119993,Oatsy â More than just Oats,"Ancient grains and global flavors â a complete breakfast in every packet. Japanese Matcha, Kesar Rabdi, Dubai Chocolate, and more."
ae952bba-1bb2-47cd-b561-120baa461266,KANAKA-COLLECTIONS,Tiruppur & Surat (Textiles & Apparel),Textile & Apparel Products,Milford,Connecticut,06460,31 ROBERT TREAT DR APT A,33-3982728,https://www.kanaka-collections.com,success,,"14752571435, 4057711735, 3593550638",Kanaka Collections,"Discover exquisite sarees, jewellery, blouses and more at Kanaka Collections."
af20dd96-6855-4753-a4f0-ed739ed99fd2,"HOMENEEDS, INC.",All-India (Agri & Food Processing),Food Products,Bellevue,Washington,98007,2245 148TH AVENUE NE,20-4106384,https://apnabazarstores.com,success,,"7496969728, 17213941981",Apna Bazar | Fresh Produce | Groceries | Organic,
af5dc994-6c07-4319-9d32-df47ec367679,Manam Philly LLC,General Trade,Retail Trade Services,Philadelphia,Pennsylvania,19701,1939 Arch street,82-5517873,https://www.thanalphilly.com,success,info@thanalphilly.com,(215) 515-2511,THANAL Indian Tavern | Restaurant - thanalphilly.com,
af931472-f8ae-48fb-925d-64660b09a628,Global Import Solutions LLC,Kanchipuram & Pune (Auto & Engineering),"Automobiles, Aircrafts and Other Transport Equipment",Miami,Florida,33131,"1201 Brickell Avenue, Suite 2200",,,not_crawled,,,,
b1ae2e2d-40f4-45b9-8ed6-85644d62fc2e,,General Trade,General Trading,Sheridan,Wyoming,82801,30 N GOULD ST STE R,39-2847904,https://www.shreyaoverseas.in,failed,,,,
b47af8ec-3f73-47ff-b8d2-0cdfe1398213,ANITAS NATURAL KITCHEN LLC,All-India (Agri & Food Processing),Food Products,Cresskill,New Jersey,07626,205 VACCARO DRIVE,83-2910452,https://satyablends.com/,success,,"14448904753, 7306885103, 16642732878",Satya Blends | Indian-Inspired Spices for All Cuisines,"Explore the bold, authentic flavors of Satya Blends. From curated spice bundles to individual blends, elevate your cooking and baking with clean, vegan, and gluten-free spices inspired by Indian tradi"
b57120eb-b0b3-41f3-87fa-496736e889f8,Mandava Traders Corporaion,All-India (Agri & Food Processing),Agricultural or Allied Products,Irving,Texas,75038,"1300 W Walnut hill Ln, Ste 159",46-5513666,,not_crawled,,,,
b5c5f0bb-9f4a-4874-b24d-c86abf683aa3,LAW OFFICES OF SANJAY CHAUBEY,General Trade,Legal Services,Newyorkcity,New York,10017,"144 EAST 44TH STREET, STE 703",30-0185483,,not_crawled,,,,
b71911c5-a062-4a57-bcb2-c277cbe601fc,Royal India USA,Surat & Mumbai (Gems & Jewelry),Gems and Jewellery Products,New York,New York,10036,"10 West 46th St.,",46-4822071,https://www.riujewels.com,success,,6325024613,RIU Jewels,
ba540fbe-384a-4c31-bd7b-be8160b06737,ARRA GLOBAL LLC,Tiruppur & Surat (Textiles & Apparel),Textile & Apparel Products,Mountain House,California,95391,146 EAST MCCLINTOCK LANE,42-1796676,https://arragloballlc.com/,success,arraglobal48@gmail.com,"+12095978061, +1-209-597-8061, (209) 597-8061",ARRA Global LLC — The brand behind your brand,"ARRA Global is a US-based wholesale sourcing partner — premium apparel manufacturing through Saffron International in Tiruppur, India. Private label, sampling-led, factory-direct."
bafa2668-588f-47c0-9eaf-11f3021b7268,Sky Bird Travel,General Trade,Others (Services),Southfield,Michigan,48033,24701 Swanson Road,38-2113644,https://www.skybirdtravel.com,success,"Jitin@skybirdtravel.com, info@skybirdtravel.com, bootstrap@5.2.3","637659.1675, 369517.8076, 4294967296",Sky Bird Travel - #1 Airline Consolidator to Book Airfare,"Sky Bird Travel & Tours is the nation's leading airline consolidator, providing travel advisors access to book flights, hotels, travel insurance, and more!"
bd96ee51-a161-4a33-8544-3c5042044eb8,Seven Seas Trading,General Trade,Construction and Related Engineering Services,Anderson,Wisconsin,29625,"ANDERSON, SC 29625",86-2912535,,not_crawled,,,,
be0fd775-de04-4e34-9e2d-c11d8a9a3407,ADVENTURE TRIPR INC,General Trade,Tourism and Hospitality Services,Bellevue,Washington,98005,1432 136TH CT NE,84-2233740,https://adventuretripr.com/,success,your@email.com,"6852228079, 377-8682168, 759384-0242",Adventure Trip: Affordable and Luxury Tour Packages for Domestic & International Travel,Explore affordable and luxury tour packages with AdventureTripr – offering unforgettable domestic and international travel experiences.
bf6e553d-6632-443e-8a29-54d291ebc4d1,JSJ IMPORTS LLC,All-India (Agri & Food Processing),Food Products,Guildhall Dr.,Virginia,20148,42393 Guildhall Dr,81-2484977,https://www.usmangowale.com,success,,"7515084517, 3113611175, 7357999203","US Mangowale & Vistaraku
 – USMangowale","Buy premium Indian mangoes in the USA from USMangowale — Alphonso, Kesar, Banginapalle, Rasalu, Himayat, Dasheri, Langra & more. Fresh, USDA-approved, and air-shipped from India to your door. We also "
c019d4c7-9bf9-488d-a34e-9511029b8892,KRISTI CORPORATION USA,Bharuch & Jamnagar (Chemicals & Energy),Chemicals or Allied Products,Piscataway,New Jersey,08854,2 Lakeview Avenue,,https://www.kristicorpusa.com,failed,,,,
c031630f-40f0-4f16-9542-dfa159418808,Luminocity,General Trade,Handicrafts,Aurora,Illinois,60504,809 Station Boulevard,39-4535788,https://www.luxecraft.us,success,contact2ash@gmail.com,"7515084517, 7079171801, 7925213855","luminocity.com
 – LuxeCraft",
c1339bc0-b6e0-4095-ab08-fdbcda00dce8,SRI LAKSHMI NARASIMHAR OVERSEAS LLC,All-India (Agri & Food Processing),Food Products,Piscataway,New Jersey,08854,140 Ethel Rd W Unit J,82-4159247,https://www.srilno.com,success,"sales@srilno.com, sweetalert2@10.16.7, 20sales@srilno.com","6109131616, 6736013525, 3763022238",Bliss Tree - Reap Happy Living,Buy directly from the manufacturer and save money. No preservatives. No additives. Millets. Flours. Vermicelli. Instant mixes. Cookies. Gluten free. Palm Jaggery. Palm sugar. Pongal. Rava dosa. Chapat
c21caac8-3ef5-4e94-96fa-9f84283f142b,TLABS LLC,General Trade,Information Technology (IT & ITES) Services,Chesterfield,Missouri,63017,400 CHESTERFIELD CTR STE 400,88-2153596,,not_crawled,,,,
c2ab27e1-fe54-4d19-9c1d-00533760f9ff,Ayra Ventures LLC,General Trade,Handicrafts,Bradenton,Florida,34212,910 Fernleaf Run,93-2805023,https://Shopatsukoon.com,success,support@shopatsukoon.com,"2486144891, 2284454147, 9593792117",Hindu Deity Statues & Home Decor | Shop At Sukoon,"Sukoon celebrates Indian heritage through handcrafted deity statues and home decor, promoting spirituality, artistry, and a sense of peace in every home."
c63474ad-d773-4c90-bf3e-3ff26f211bb7,DIRECT source from factory LLC,Kanchipuram & Pune (Auto & Engineering),Metal & Articles of Metal,Anderson,South Carolina,29621,109 Preamble Ct,41-4284505,https://directsourcefromfactory.com,success,,"6666666666, 3333333333",directsourcefromfactory.com,
c6474534-aee8-47b4-b36f-cd062eb0e179,KEYUR KANTILAL RUPAREL,General Trade,General Trading,Houston,Texas,77081,5934 Hornwood dr,,https://acevionllc.com,success,"contact@acevionllc.com, info@transhub.com","14835950528, 346-368-1999, 3463681999",Acevion LLC – Global Logistics & Freight Solutions,"Acevion Logistics offers reliable freight forwarding, air & sea shipping, customs clearance, and end-to-end supply chain solutions worldwide."
c8c3b2f3-6c7c-49c0-80af-3f43b0147e6f,GREAT DIAM INC,Surat & Mumbai (Gems & Jewelry),Gems and Jewellery Products,Ny,New York,10036,"592 FFITH AVENUE, SUITE 5B",84-2833314,https://WWW.GREATDIAM.COM,success,info@greatdiam.com,,Great Diam,"Great Diam is an Internationally Recognized Specialist of Special and Unique Diamond Cuts. Manufacturer of Perfectly matched, versatile Matching Diamonds Pairs & Side Stones. Buy diamonds directly at "
c8f6ebb6-13b3-4420-9a1d-d69b84cfd19c,AUM AYURVEDA INC,General Trade,Others (Goods),New York City,New York,100013011,1 W 34th St Suite 902,47-1714687,https://www.nyayurveda.com,success,sageandblossom@gmail.com,"2026091008, 15844796065, 14483671775","Ayurvedic Doctor NYC, Ayurvedic Consultation NYC, ayurvedic treatments, Panchakarma Therapies, Shiro","At New York Ayurveda & Panchakarma Center, we offer ayurvedic consultations,  a large variety of Ayurvedic Herbs & Skin Care Products, Ayurvedic Treatments, Panchakarma Therapies, Ayurvedic Consultati"
ca079aee-6cb5-49ea-8b09-1a9650bdbda2,AdMark Solutions LLC,General Trade,Advertising Services,Splainfield,New Jersey,07080,"50 Cragwood Road, Suite 111",20-4593185,https://www.admarkllc.com,success,"piraan@admarkllc.com, shyamal.modi@admarkllc.com, wght@200..800","+1-732-316-1947, +1-732-763-6601",Admark,
ca3a0186-aaff-47f3-bc79-abe5debc4550,KORA BUSINESS SOLUTIONS LLC,General Trade,Wholesale Trade Services,Branchburg,New Jersey,08876,"971 US HIGHWAY 202N STE N, BRANCHBURG, NJ 08876",,,not_crawled,,,,
cb747053-0d4d-40f4-8455-bc8fbeba229f,PREMIUM BEVERAGES LLC.,General Trade,Others (Goods),Lynnwood,Washington,98036,6125 202ND ST SW,81-0775088,,not_crawled,,,,
ce9bcb7d-ba4f-49e4-9658-caf58f5dcf5b,"LAYEREADY, INC.",General Trade,Information Technology (IT & ITES) Services,Newark,Delaware,19713,Layeready Inc,,https://www.layeready.com,success,info@layeready.com,7203733362,Layeready - AI Data Center Infrastructure,Purpose-built data centers for AI workloads with optimized deployment strategy
d08f7c1a-2d6e-457b-ad3e-540b15569f4d,DURGA MARKETING LLC,All-India (Agri & Food Processing),Agricultural or Allied Products,Iselin,New Jersey,08830,846 GREEN ST,33-2025911,,not_crawled,,,,
d5808ad1-3e63-442b-9649-459e89a96c8d,"VHC Brands, Inc",Tiruppur & Surat (Textiles & Apparel),Textile & Apparel Products,Branson,Missouri,65616,211 South 3rd Street,,http://wholesale.vhcbrands.com,success,,"417-334-3099, 2312052678, 4173343099",VHC Brands,
d5b4dc4e-33f2-408a-967f-02a5d291f613,GALACTIC ENTERPRISES,General Trade,Others (Goods),Glen Allen,Virginia,23059,4704 fry landing dr,88-4226922,,not_crawled,,,,
d6834eaf-2cf9-4ad5-9c17-78da0b6ce365,Westex Group,General Trade,Others (Goods),Rockville,Maryland,20850,20 Courthouse Sq Suite 219,52-1312303,https://westexgroup.com/,success,,"2549019607, 6509803921, 4705882352",,
d68e2c1a-31b7-41ac-8bc0-d1d1c9fe52de,INNER PLANE,Surat & Mumbai (Gems & Jewelry),Gems and Jewellery Products,Rego Park,New York,11374,"REGO PARK, NY 11374",85-2187562,,not_crawled,,,,
d937179c-d600-4fda-a750-58d9568a6392,SKYTECH SERVICES INC,General Trade,Information Technology (IT & ITES) Services,Piscataway,New Jersey,08854,371,82-3875985,https://www.skytechservices.info,success,sky@skytechservices.info,"1 512-293-4891, 6155515666",SKYTECH – Your Vision is Our Mission,
da3515ca-ea20-4fc7-a85c-26fb04444389,JUTE PACIFICA LLC,General Trade,Others (Goods),Vancouver,Washington,98664,8806 NE 17TH ST,42-4522826,,not_crawled,,,,
dbf8fa58-48d5-4f84-b73e-923fab4f9644,Valmark Energy LLC,Kanchipuram & Pune (Auto & Engineering),Engineering Products,Katy,Texas,77450,STE 53,32-0719480,https://www.valmarkenergy.com,success,sales@valmarkenergy.com,"+1 832 437 0449, 17376380857",Val Mark,
dd616319-0043-4bb2-a25e-e499df69ad2b,Fresh Flours LLC,All-India (Agri & Food Processing),Agricultural or Allied Products,Chattanooga,Tennessee,37412,6674 Ringgold Rd,86-2838540,,not_crawled,,,,
dd9426a9-8fa4-43c1-bd41-6bc0dc20ec36,Neha Singhania Interiors,General Trade,Others (Services),Franklin,Tennessee,37067,1044 Nolencrest Way,92-2550054,https://NehaSinghania.com,success,neha.213@gmail.com,"17787547174, 3108705386, 16294044451",Neha Singhania Interiors – Putting a home together is a joy,
e0291093-25ca-40e9-830d-1f11f011b3b1,KORDELL GROUP INC,General Trade,Others (Goods),Atlanta,Georgia,30350,8735 DUNWOODY PLACE STE N,42-2659350,https://kordell.us/,success,,"+12345678912, 331.546 1139, 215.716 1139",Kordell Group,
e2ee9ecb-1d70-483f-9875-4fa56cfbe308,AKSHAYA VIKAS ENTERPRISES LLC,General Trade,"Accounting, Bookkeeping and Consultancy Services",Chantilly,Virginia,20151,13628 88-4015483,88-4015483,,not_crawled,,,,
e4371c4d-0baa-4a06-9ae7-c64f6bf22121,SPUNDHANN INC,General Trade,Handicrafts,Milpitas,California,95035,1586 Hidden Creek Ln,88-3296078,https://spundhann.com/,success,arpita@spundhann.com,"4675806161, 4646163426, 6043657753",Handmade Festive Decor and Gifts | Spundhann,"Shop handmade festive decor and gifts at Spundhann. Discover unique, beautifully crafted pieces perfect for every celebration."
e49296c3-d22f-4c06-beb1-da3a9088289e,"/disregarded entity name, if different from above",General Trade,Information Technology (IT & ITES) Services,Redmond,Washington,98052,17664 NE 119th Ct,33-1190363,,not_crawled,,,,
e62729ae-ba31-4017-ab7b-08a4736042fd,Thoughtminds Tech Sales and Billing LLC,General Trade,Information Technology (IT & ITES) Services,Ste N,Wyoming,82801,30 N Gould St,41-3490565,https://thoughtminds.ai/,success,,"6953722837, 6072825964, 1.4285714285",Leader in Enterprise AI - ThoughtMinds,"Transform your enterprise with ThoughtMinds AI business solutions plus artificial intelligence technology, generative AI consulting, and AI development."
e689173f-ff5f-43fc-9435-f90e3db434f2,Anafab LLC,General Trade,Miscellaneous Products,Austin,Texas,78731,5900 Balconies DR STE 100,99-1314795,https://anafab.com,success,orders@anafab.com,"7515084517, 18085353172, 2356847421","Buy Indian Saree, Kurtis, Dresses and Lehengas in USA. Free Shipping!
 – Anafab.com","Explore authentic and best Saree, Silk Saree, Kanjivaram Saree, Banaras Saree , Paithani Saree and many more sarees along with Indian dresses, Kurtis, and Lehengas at anafab.com. Elevate your style wi"
e69837ca-3a8c-4144-982a-35dd66a14267,Earth Enterprise Fulfilment LLC,General Trade,Transport and Logistics Service,Jersey City,New Jersey,07306,"54, Dales Avenue,",83-3330651,,not_crawled,,,,
e6aa3e5f-afa3-4989-83b0-51c75dda0aed,Selltivity,General Trade,Retail Trade Services,Dallas,Texas,75001,"ADDISON, TX 75001",33-3242850,,not_crawled,,,,
e823c851-7d94-4d45-8e05-f7dd98cf9376,Mveda Inc,General Trade,Miscellaneous Products,Hicksville,New York,11801,"21 Woodcrest Rd, Hicksville, NY 11801",92-1768199,https://www.neemtra.com,success,,,neemtra.com,
e9510aab-ebca-44b2-b284-d63d732c6d9f,BRJU InfoSec Inc,General Trade,Information Technology (IT & ITES) Services,Westmont,Illinois,60559,129 Prairie Dr,99-1142587,https://www.brjuinfosec.com,success,,,BRJU Infosec - Enterprise Security & Forensics Labs,
ea889d15-566f-4ba9-99ac-3245bd01635d,VISOL INC,General Trade,Others (Goods),Plano,Texas,75074,859 J Pl A,41-4986359,,not_crawled,,,,
eb77f3d3-7d67-491d-b4df-446d682c9093,AUSTEREX INC,Tiruppur & Surat (Textiles & Apparel),Textile & Apparel Products,Sheridan,Wyoming,82801,30 N GOULD ST STE R,35-2925513,,not_crawled,,,,
ece67a56-d747-4b93-ad80-2f217722b57b,C2FOR CONSULTING LLC,Kanchipuram & Pune (Auto & Engineering),"Automobiles, Aircrafts and Other Transport Equipment",Avon,Ohio,44011,39503 Shoreman Dr,41-3994980,,not_crawled,,,,
edf786b3-82a5-421d-862f-72419891f0de,PERSEVERANCE APPLIED SCIENCES LLC,Kanchipuram & Pune (Auto & Engineering),Engineering Products,Tracy,California,95377,2690 RIO GRANDE DR,41-3449829,,not_crawled,,,,
ee37d477-9fc1-4d00-82c8-664762f5ab2a,BRAHMAPUTRA TOURS INC,General Trade,Tourism and Hospitality Services,Winchester,Massachusetts,01890,51 GRAYSTONE CIR,39-3524671,https://www.brahmaputratours.com,success,,,,
ef008200-8f44-4361-8c62-0698b840ab51,EC Overseas Trading LLC,Bharuch & Jamnagar (Chemicals & Energy),Mineral and Petrochemical Products,Englewood Cliffs,New Jersey,07632,288 Alfred Av,39-4208949,,not_crawled,,,,
f009c042-ddd0-4c41-8d31-66bf212b1e2b,GLOBEDECOR INTERNATIONAL,General Trade,Handicrafts,Torrance,California,90505,22620 OCEAN AVE  5,92-2177860,https://www.globedecor.com,failed,,,,
f0e6a308-40e2-4743-a41b-e8e657283e2c,Delaware,Bharuch & Jamnagar (Chemicals & Energy),Chemicals or Allied Products,Ferndale,Washington,98248,Rhizophyll Corporation,,https://www.rhizophyll.com,success,admin@rhizophyll.com,"17809616248, 8002891561, 8008796144","Precision-delivered nutrients in plant-preferred form — less waste, stronger yields, better ROI at e","Rhizophyll's proprietary technology puts the right nutrients exactly where your plant needs them, from root uptake to leaf tissue. Three targeted formulas. One smarter approach to fertility, engineere"
f196916b-d037-496d-9eae-7d25bd8441c6,BRJU ImpEx LLC,All-India (Agri & Food Processing),Food Products,Westmont,Illinois,60559,129 Prairie Dr,61-2157862,https://www.brjuimpex.com,success,,,,
f3afd0ca-d355-4a77-aef9-5c6c553689b2,Pantry Buddies,All-India (Agri & Food Processing),Food Products,Hillsboro,Oregon,97123,Kayal Venture LLC,99-3826833,,not_crawled,,,,
f3fd03b0-e7e2-4e90-bc6b-5600f3a58b6f,Bharat Connects LLC,General Trade,Others (Services),Raleigh,North Carolina,27609,"4030 Wake Forest Rd, Ste 349",42-3206666,https://mybharatconnect.com,failed,,,,
f52064fb-5eb8-4a60-b3f4-0cfe168717a1,Karos LLC,General Trade,Wholesale Trade Services,Sheridan,Wyoming,82801,"30 N Gould St, STE R",92-1460698,https://www.karosllc.com/,failed,,,,
